Variant,Date Hour and Minute,Source / Medium,City,Sessions,ga:goal14Completions,ga:goal17Completions,ga:goal18Completions
1,202304191043,yandex.ru / referral,Mytishchi,1,0,0,0
1,202304191044,google / organic,(not set),1,0,0,0
1,202304191044,google / organic,Moscow,1,0,0,0
1,202304191044,yandex.ru / referral,Mytishchi,0,0,0,0
1,202304191045,google / organic,Moscow,0,0,0,0
1,202304191046,yandex.ru / referral,Mytishchi,0,0,0,0
1,202304191047,google / cpc,Nakhon Si Thammarat,1,0,0,0
1,202304191048,(direct) / (none),Moscow,1,0,0,0
1,202304191048,advcake / cpa,Brunswick,1,0,0,0
1,202304191048,google / cpc,Moscow,1,0,0,0
1,202304191048,google / organic,Moscow,0,0,0,0
1,202304191049,(direct) / (none),New York,1,0,0,0
1,202304191049,advcake / cpa,Brunswick,0,0,0,0
1,202304191049,google / cpc,Moscow,0,0,0,0
1,202304191049,google / organic,(not set),0,0,0,0
1,202304191049,google / organic,Moscow,0,0,0,0
1,202304191050,(direct) / (none),Tomsk,1,0,0,0
1,202304191050,yandex.ru / referral,Mytishchi,0,0,0,0
1,202304191051,(direct) / (none),Tomsk,0,0,0,0
1,202304191051,google / cpc,Moscow,0,0,0,0
1,202304191052,(direct) / (none),New York,0,0,0,0
1,202304191052,google / cpc,Moscow,0,0,0,0
1,202304191052,yandex.ru / referral,Mytishchi,0,0,0,0
1,202304191054,(direct) / (none),Tomsk,0,0,0,0
1,202304191054,google / organic,Moscow,0,0,0,0
1,202304191054,yandex / cpc,Mytishchi,1,0,0,0
1,202304191055,google / cpc,(not set),1,0,0,0
1,202304191055,yandex / cpc,Mytishchi,0,0,0,0
1,202304191058,(direct) / (none),Tomsk,0,0,0,0
1,202304191058,google / organic,Saint Petersburg,1,0,0,0
1,202304191058,yandex / cpc,Mytishchi,0,0,0,0
1,202304191100,yandex / cpc,Mytishchi,0,0,0,0
1,202304191103,(direct) / (none),New York,0,0,0,0
1,202304191103,gdeslon / cpa,(not set),1,0,0,0
1,202304191103,yandex / cpc,Mytishchi,0,0,0,0
1,202304191106,(direct) / (none),Tomsk,0,0,0,0
1,202304191106,google / organic,Khanty-Mansiysk,1,0,0,0
1,202304191106,google / organic,Kursk,1,0,0,0
1,202304191107,(direct) / (none),Tomsk,0,0,0,0
1,202304191109,(direct) / (none),Nizhny Novgorod,1,0,0,0
1,202304191110,google / organic,Saint Petersburg,1,0,0,0
1,202304191111,google / organic,Moscow,1,0,0,0
1,202304191111,google / organic,Saint Petersburg,0,0,0,0
1,202304191112,google / organic,Moscow,0,0,0,0
1,202304191114,google / organic,Domodedovo,1,0,0,0
1,202304191116,google / organic,Domodedovo,0,0,0,0
1,202304191116,google / organic,Moscow,0,0,1,0
1,202304191117,inst / ambassador,Frankfurt,1,0,0,0
1,202304191118,dzen.ru / referral,Bologna,1,0,0,0
1,202304191118,inst / ambassador,Frankfurt,0,0,0,0
1,202304191120,advcake / cpa,Ulyanovsk,1,0,0,0
1,202304191120,google / organic,Domodedovo,0,0,0,0
1,202304191120,google / organic,Moscow,0,0,0,0
1,202304191120,inst / ambassador,Frankfurt,0,0,0,0
1,202304191121,advcake / cpa,Ulyanovsk,0,0,0,0
1,202304191123,youtube / influence,Moscow,1,0,0,0
1,202304191124,edpartners / cpa,Saint Petersburg,1,0,0,0
1,202304191124,youtube / influence,Moscow,0,0,0,0
1,202304191126,google / cpc,Warsaw,1,0,0,0
1,202304191127,google / organic,Nizhny Novgorod,1,0,0,0
1,202304191128,advcake / cpa,Ulyanovsk,0,0,0,0
1,202304191128,gdeslon / cpa,Moscow,1,0,0,0
1,202304191128,google / organic,Saint Petersburg,0,0,0,0
1,202304191128,youtube / influence,Moscow,0,0,0,0
1,202304191129,gdeslon / cpa,Moscow,0,0,0,0
1,202304191129,google / cpc,Warsaw,0,0,0,0
1,202304191129,google / organic,Saint Petersburg,0,0,0,0
1,202304191131,gdeslon / cpa,Moscow,0,0,0,0
1,202304191132,google / cpc,Warsaw,0,0,0,0
1,202304191133,google / organic,Moscow,1,0,0,0
1,202304191134,google / organic,Moscow,0,0,0,0
1,202304191135,advcake / cpa,Ulyanovsk,0,0,0,0
1,202304191138,advcake / cpa,Schwabach,1,0,0,0
1,202304191138,google / organic,Cheboksary,1,0,0,0
1,202304191139,advcake / cpa,Schwabach,0,0,1,0
1,202304191139,google / organic,Cheboksary,0,0,0,0
1,202304191139,sms / sms,Cork,1,0,0,0
1,202304191143,google / organic,Yekaterinburg,1,0,0,0
1,202304191143,yandex / cpc,Moscow,1,0,0,0
1,202304191144,gdeslon / cpa,London,1,0,0,0
1,202304191144,google / organic,(not set),1,0,0,0
1,202304191144,google / organic,Yekaterinburg,0,0,0,0
1,202304191145,google / organic,Moscow,1,0,0,0
1,202304191145,google / organic,Yekaterinburg,0,0,0,0
1,202304191145,yandex / cpc,Moscow,0,0,0,0
1,202304191146,alter.ru / referral,Chisinau,1,0,0,0
1,202304191146,google / organic,Moscow,0,0,0,0
1,202304191147,google / organic,(not set),1,0,0,0
1,202304191147,google / organic,Cheboksary,0,0,0,0
1,202304191148,google / organic,(not set),0,0,0,0
1,202304191148,google / organic,Moscow,0,0,0,0
1,202304191149,google / organic,(not set),0,0,0,0
1,202304191149,google / organic,Moscow,0,0,0,0
1,202304191149,yandex.ru / referral,Moscow,1,0,0,0
1,202304191151,google / organic,(not set),0,0,0,0
1,202304191152,yandex / cpc,Snezhinsk,1,0,0,0
1,202304191153,yandex / cpc,Snezhinsk,0,0,0,0
1,202304191154,alter.ru / referral,Kaliningrad,1,0,0,0
1,202304191154,yandex / cpc,Krasnodar,1,0,0,0
1,202304191155,google / organic,(not set),0,0,0,0
1,202304191155,welcome-email / email,Moscow,1,0,0,0
1,202304191155,yandex / cpc,Krasnodar,0,0,0,0
1,202304191155,youtube / influence,Saratov,1,0,0,0
1,202304191156,youtube / influence,Saratov,0,0,0,0
1,202304191159,google / cpc,Amiens,1,0,0,0
1,202304191159,google / organic,Moscow,1,0,0,0
1,202304191200,google / cpc,Amiens,0,0,0,0
1,202304191201,google / organic,Saint Petersburg,1,0,0,0
1,202304191202,yandex / cpc,Saratov,1,0,0,0
1,202304191203,google / cpc,Amiens,0,0,0,0
1,202304191203,google / cpc,Helsinki,1,0,0,0
1,202304191204,yandex / cpc,Saratov,0,0,0,0
1,202304191206,google / cpc,Amiens,0,0,0,0
1,202304191206,google / organic,Solna,1,0,0,0
1,202304191206,yandex / cpc,Saratov,0,0,0,0
1,202304191209,psyalter.typeform.com / referral,(not set),1,0,0,0
1,202304191210,google / organic,Saint Petersburg,0,0,0,0
1,202304191210,yandex / cpc,Samara,1,0,0,0
1,202304191211,google / organic,Solna,0,0,0,0
1,202304191211,psyalter.typeform.com / referral,(not set),0,0,0,0
1,202304191211,yandex / cpc,Samara,0,0,0,0
1,202304191213,google / cpc,Amiens,0,0,0,0
1,202304191213,google / organic,Moscow,1,0,0,0
1,202304191213,promo_letter / email,(not set),1,0,0,0
1,202304191215,google / organic,Rostov-on-Don,1,0,0,0
1,202304191215,yandex / cpc,Krasnodar,1,0,0,0
1,202304191216,yandex / cpc,Krasnodar,0,0,0,0
1,202304191217,(direct) / (none),Moscow,1,0,0,0
1,202304191219,google / organic,Nizhny Novgorod,1,0,0,0
1,202304191220,telegram / smm,Paris,1,0,0,0
1,202304191221,(direct) / (none),(not set),1,0,0,0
1,202304191224,(direct) / (none),(not set),0,0,0,0
1,202304191226,google / organic,Bielefeld,1,0,0,0
1,202304191227,google / organic,Yakutsk,1,0,0,0
1,202304191227,yandex.ru / referral,Kazan,1,0,0,0
1,202304191228,(direct) / (none),Kaliningrad,1,0,0,0
1,202304191228,google / organic,Bielefeld,0,0,0,0
1,202304191229,alter.ru / referral,Kaliningrad,1,0,0,0
1,202304191229,google / organic,Bielefeld,0,0,0,0
1,202304191229,google / organic,Yakutsk,0,0,0,0
1,202304191230,(direct) / (none),(not set),0,0,0,0
1,202304191230,alter.ru / referral,Kaliningrad,0,0,0,0
1,202304191231,(direct) / (none),Moscow,1,0,0,0
1,202304191231,peopletalk-ru.turbopages.org / referral,(not set),1,0,0,0
1,202304191232,google / organic,Bielefeld,0,0,0,0
1,202304191232,google / organic,Odintsovo,1,0,0,0
1,202304191233,yandex / cpc,Chelyabinsk,1,0,0,0
1,202304191234,(direct) / (none),Moscow,1,0,0,0
1,202304191234,google / organic,Bielefeld,0,0,1,0
1,202304191234,yandex / cpc,Chelyabinsk,0,0,0,0
1,202304191236,(direct) / (none),(not set),0,0,0,0
1,202304191236,google / cpc,Kathmandu,1,0,0,0
1,202304191237,google / organic,(not set),1,0,0,0
1,202304191238,alter.ru / referral,Kaliningrad,0,0,0,0
1,202304191239,google / cpc,Kathmandu,0,0,0,0
1,202304191239,google / organic,(not set),0,0,0,0
1,202304191240,google / organic,Saint Petersburg,2,0,0,0
1,202304191241,google / organic,Irkutsk,1,0,0,0
1,202304191242,(direct) / (none),Novosibirsk,1,0,0,0
1,202304191242,google / cpc,Amiens,0,0,1,0
1,202304191242,google / organic,(not set),0,0,0,0
1,202304191244,google / organic,Irkutsk,0,0,0,0
1,202304191245,google / organic,(not set),0,0,0,0
1,202304191245,google / organic,Irkutsk,0,0,0,0
1,202304191246,google / cpc,Amiens,0,0,0,0
1,202304191248,away.vk.com / referral,Tashkent,1,0,0,0
1,202304191252,google / organic,(not set),1,0,0,0
1,202304191253,google / organic,(not set),0,0,0,0
1,202304191254,google / organic,(not set),0,0,0,0
1,202304191255,google / organic,(not set),1,0,0,0
1,202304191255,google / organic,Moscow,1,0,0,0
1,202304191257,blog.alter.ru / referral,Nizhny Novgorod,1,0,0,0
1,202304191257,sms / sms,Kursk,1,0,0,0
1,202304191258,google / cpc,Moscow,1,0,0,0
1,202304191259,yandex / cpc,Frankfurt,1,0,0,0
1,202304191259,yandex.ru / referral,Moscow,1,0,0,0
1,202304191300,yandex.ru / referral,Moscow,0,0,0,0
1,202304191302,(direct) / (none),(not set),0,0,0,0
1,202304191302,yandex.ru / referral,Moscow,0,0,0,0
1,202304191303,yandex.ru / referral,Moscow,0,0,0,0
1,202304191304,google / organic,Gelendzhik,1,0,0,0
1,202304191305,advcake / cpa,Moscow,1,0,0,0
1,202304191306,google / cpc,Antalya,1,0,0,0
1,202304191306,yandex / cpc,Moscow,1,0,0,0
1,202304191307,google / organic,Moscow,1,0,0,0
1,202304191307,sms / sms,Dublin,1,0,0,0
1,202304191307,yandex / cpc,Tel Aviv-Yafo,1,0,0,0
1,202304191308,sms / sms,Dublin,0,0,1,0
1,202304191308,yandex / cpc,Tel Aviv-Yafo,0,0,0,0
1,202304191308,yandex / cpc,Yaroslavl,1,0,0,0
1,202304191309,google / cpc,Antalya,0,0,0,0
1,202304191309,yandex / cpc,Yaroslavl,0,0,0,0
1,202304191310,advcake / cpa,Grimma,1,0,0,0
1,202304191310,google / cpc,Antalya,0,0,0,0
1,202304191311,google / cpc,Antalya,0,0,0,0
1,202304191311,yandex / cpc,Yaroslavl,0,0,0,0
1,202304191312,google / cpc,Antalya,0,0,0,0
1,202304191312,yandex / cpc,Yaroslavl,0,0,0,0
1,202304191312,yandex.ru / referral,Moscow,0,0,0,0
1,202304191317,evernote.com / referral,Helsinki,1,0,0,0
1,202304191318,peopletalk-ru.turbopages.org / referral,Kyzylorda,1,0,0,0
1,202304191319,google / cpc,Antalya,0,0,0,0
1,202304191321,tilda.cc / referral,Dubai,1,0,0,0
1,202304191322,google / organic,Moscow,1,0,0,0
1,202304191324,(direct) / (none),Bangkok,1,0,0,0
1,202304191325,(direct) / (none),Bangkok,0,0,0,0
1,202304191326,google / cpc,Cork,1,0,0,0
1,202304191326,google / organic,Krasnodar,1,0,0,0
1,202304191327,google / cpc,Cork,0,0,0,0
1,202304191327,google / organic,Krasnodar,0,0,0,0
1,202304191327,google / organic,Moscow,1,0,0,0
1,202304191328,google / organic,Moscow,0,0,0,0
1,202304191331,edpartners / cpa,Kurgan,1,0,0,0
1,202304191332,google / organic,Krasnodar,0,0,0,0
1,202304191332,google / organic,Moscow,0,0,0,0
1,202304191333,tilda.cc / referral,Dubai,0,0,0,0
1,202304191334,gdeslon / cpa,Chelyabinsk,1,0,0,0
1,202304191334,tilda.cc / referral,Dubai,0,0,0,0
1,202304191335,gdeslon / cpa,Chelyabinsk,0,0,0,0
1,202304191335,google / organic,Krasnodar,0,0,0,0
1,202304191337,google / organic,Moscow,0,0,0,0
1,202304191338,google / organic,Moscow,1,0,0,0
1,202304191339,trigger_letter / email,Ulyanovsk,1,0,1,0
1,202304191340,(direct) / (none),Kazan,1,0,0,0
1,202304191340,google / organic,Odintsovo,1,0,0,0
1,202304191341,blog.alter.ru / referral,Moscow,1,0,0,0
1,202304191341,google / cpc,Antalya,0,0,0,0
1,202304191341,google / cpc,Tel Aviv-Yafo,1,0,0,0
1,202304191342,google / cpc,Tel Aviv-Yafo,0,0,0,0
1,202304191342,google / organic,Saint Petersburg,1,0,0,0
1,202304191342,yandex / cpc,Nizhny Novgorod,1,0,0,0
1,202304191343,google / cpc,Tel Aviv-Yafo,0,0,0,0
1,202304191343,trigger_letter / email,(not set),1,0,0,0
1,202304191344,(direct) / (none),(not set),1,0,0,0
1,202304191344,google / organic,Saint Petersburg,0,0,0,0
1,202304191344,yandex.ru / referral,Yekaterinburg,1,0,0,0
1,202304191345,google / cpc,Tel Aviv-Yafo,0,0,0,0
1,202304191345,google / organic,Moscow,1,0,0,0
1,202304191345,yandex.ru / referral,Yekaterinburg,0,0,0,0
1,202304191346,google / organic,Moscow,0,0,0,0
1,202304191347,google / organic,Moscow,0,0,0,0
1,202304191348,(direct) / (none),Krasnodar,1,0,0,0
1,202304191348,tilda.cc / referral,Dubai,0,0,1,0
1,202304191349,google / organic,Moscow,0,0,0,0
1,202304191349,tilda.cc / referral,Dubai,0,0,0,0
1,202304191350,(direct) / (none),Larnaca,1,0,0,0
1,202304191350,google / organic,(not set),1,0,0,0
1,202304191350,yandex / cpc,(not set),1,0,0,0
1,202304191351,advcake / cpa,Moscow,1,0,0,0
1,202304191351,google / organic,(not set),0,0,0,0
1,202304191351,yandex / cpc,(not set),0,0,0,0
1,202304191352,(direct) / (none),Grodno,1,0,0,0
1,202304191352,yandex / cpc,(not set),0,0,0,0
1,202304191354,yandex.ru / referral,Moscow,1,0,0,0
1,202304191355,google / organic,Samara,1,0,0,0
1,202304191355,yandex.ru / referral,Moscow,0,0,0,0
1,202304191356,google / organic,(not set),0,0,0,0
1,202304191356,google / organic,Samara,0,0,0,0
1,202304191357,google / cpc,Tel Aviv-Yafo,0,0,0,0
1,202304191358,yandex / cpc,Khabarovsk,1,0,0,0
1,202304191359,yandex / cpc,Khabarovsk,0,0,0,0
1,202304191400,(direct) / (none),Kazan,0,0,0,0
1,202304191400,google / organic,Samara,0,0,0,0
1,202304191402,telegram / smm,Samara,1,0,0,0
1,202304191402,tilda.cc / referral,Dubai,0,0,0,0
1,202304191402,yandex / cpc,Moscow,1,0,0,0
1,202304191403,google / organic,Lipetsk,1,0,0,0
1,202304191404,(direct) / (none),Kazan,0,0,0,0
1,202304191404,newsletter / email,Kazan,1,0,0,0
1,202304191404,trigger_letter / email,Ulyanovsk,0,0,0,0
1,202304191405,google / organic,Lipetsk,0,0,0,0
1,202304191405,yandex / cpc,(not set),1,0,0,0
1,202304191405,yandex / cpc,Moscow,0,0,0,0
1,202304191406,newsletter / email,Kazan,0,0,0,0
1,202304191406,yandex / cpc,Moscow,0,0,0,0
1,202304191407,advcake / cpa,Moscow,1,0,0,0
1,202304191408,google / organic,Samara,1,0,0,0
1,202304191408,newsletter / email,Kazan,0,0,0,0
1,202304191408,telegram / smm,Samara,1,0,0,0
1,202304191408,yandex / cpc,Moscow,1,0,0,0
1,202304191409,google / organic,Lipetsk,0,0,0,0
1,202304191409,google / organic,Pinneberg,1,0,0,0
1,202304191409,yandex / cpc,Moscow,0,0,0,0
1,202304191410,edpartners / cpa,Samara,1,0,0,0
1,202304191410,google / organic,Lipetsk,0,0,0,0
1,202304191410,google / organic,Pinneberg,0,0,0,0
1,202304191410,newsletter / email,Kazan,0,0,0,0
1,202304191410,telegram / smm,Samara,1,0,1,0
1,202304191411,yandex / cpc,Moscow,0,0,0,0
1,202304191412,google / organic,Pinneberg,0,0,0,0
1,202304191412,newsletter / email,Kazan,0,0,0,0
1,202304191412,yandex / cpc,(not set),0,0,0,0
1,202304191412,yandex / cpc,Moscow,0,0,0,0
1,202304191413,advcake / cpa,Moscow,0,0,0,0
1,202304191413,google / organic,Pinneberg,0,0,0,0
1,202304191415,(direct) / (none),Tver,1,0,0,0
1,202304191415,google / organic,Kazan,1,0,0,0
1,202304191415,google / organic,Lipetsk,0,0,0,0
1,202304191416,(direct) / (none),Tver,0,0,0,0
1,202304191416,google / organic,Kazan,0,0,0,0
1,202304191417,google / organic,Saint Petersburg,1,0,0,0
1,202304191418,google / organic,Kazan,0,0,0,0
1,202304191418,google / organic,Saint Petersburg,0,0,0,0
1,202304191418,yandex / cpc,Moscow,0,0,0,0
1,202304191419,google / cpc,Amiens,1,0,0,0
1,202304191420,(direct) / (none),Uralsk,1,0,0,0
1,202304191420,advcake / cpa,Moscow,0,0,0,0
1,202304191420,yandex.ru / referral,Saratov,1,0,0,0
1,202304191421,google / organic,Saint Petersburg,0,0,0,0
1,202304191421,yandex.ru / referral,Saratov,0,0,0,0
1,202304191422,google / cpc,Amiens,0,0,0,0
1,202304191422,newsletter / email,Kazan,0,0,0,0
1,202304191422,yandex / cpc,Saint Petersburg,1,0,0,0
1,202304191423,(direct) / (none),Tver,0,0,0,0
1,202304191423,google / cpc,Amiens,0,0,0,0
1,202304191423,yandex / cpc,Saint Petersburg,0,0,0,0
1,202304191424,yandex / cpc,Saint Petersburg,0,0,0,0
1,202304191425,(direct) / (none),Tver,0,0,0,0
1,202304191425,(direct) / (none),Uralsk,0,0,0,0
1,202304191426,(direct) / (none),Uralsk,0,0,0,0
1,202304191426,advcake / cpa,Moscow,0,0,0,0
1,202304191426,promo_letter / email,Voronezh,1,0,0,0
1,202304191426,psychodemia.com / referral,Tolyatti,1,0,0,0
1,202304191427,google / organic,Frankfurt,1,0,0,0
1,202304191428,(direct) / (none),Uralsk,0,0,0,0
1,202304191428,google / cpc,Amiens,0,0,1,0
1,202304191428,yandex / cpc,Saint Petersburg,0,0,0,0
1,202304191429,(direct) / (none),Uralsk,0,0,0,0
1,202304191429,psychodemia.com / referral,Tolyatti,0,0,0,0
1,202304191430,google / cpc,Amiens,0,0,0,0
1,202304191430,psychodemia.com / referral,Tolyatti,0,0,0,0
1,202304191431,advcake / cpa,Moscow,0,0,0,0
1,202304191433,google / organic,Lipetsk,0,0,0,0
1,202304191434,(direct) / (none),Izmir,1,0,0,0
1,202304191435,(direct) / (none),Uralsk,0,0,0,0
1,202304191437,advcake / cpa,Moscow,0,0,0,0
1,202304191437,promo_widget / leadplan,(not set),1,0,0,0
1,202304191438,promo_widget / leadplan,(not set),0,0,0,0
1,202304191439,google / organic,Kazan,0,0,0,0
1,202304191439,yandex / cpc,(not set),1,0,0,0
1,202304191440,(direct) / (none),Voskresensk,1,0,0,0
1,202304191440,google / organic,Novokuznetsk,1,0,0,0
1,202304191440,google / organic,Saint Petersburg,1,0,0,0
1,202304191441,(direct) / (none),Voskresensk,0,0,0,0
1,202304191442,(direct) / (none),Barron,1,0,0,0
1,202304191442,google / organic,Saint Petersburg,0,0,0,0
1,202304191443,edpartners / cpa,Saint Petersburg,1,0,0,0
1,202304191443,google / organic,Moscow,1,0,0,0
1,202304191444,edpartners / cpa,Saint Petersburg,0,0,1,0
1,202304191445,google / organic,Moscow,1,0,0,0
1,202304191445,yandex / cpc,Moscow,0,0,0,0
1,202304191446,(direct) / (none),Voskresensk,0,0,0,0
1,202304191446,alter.ru / referral,Krasnodar,1,0,0,0
1,202304191446,edpartners / cpa,Saint Petersburg,0,0,0,0
1,202304191446,google / cpc,Podgorica,1,0,0,0
1,202304191446,google / organic,Moscow,0,0,0,0
1,202304191446,google / organic,Novosibirsk,1,0,0,0
1,202304191446,promo_widget / leadplan,(not set),1,0,0,0
1,202304191446,promo_widget / leadplan,Moscow,1,0,0,0
1,202304191447,(direct) / (none),Voskresensk,0,0,0,0
1,202304191447,google / organic,Novosibirsk,0,0,0,0
1,202304191447,promo_widget / leadplan,Moscow,0,0,0,0
1,202304191447,trigger_letter / email,Ulyanovsk,1,0,0,0
1,202304191448,(direct) / (none),Voskresensk,0,0,0,0
1,202304191448,promo_widget / leadplan,Moscow,0,0,0,0
1,202304191450,google / organic,Moscow,0,0,0,0
1,202304191450,google / organic,Noginsk,1,0,0,0
1,202304191451,(direct) / (none),Almaty,1,0,0,0
1,202304191451,google / cpc,Podgorica,0,0,0,0
1,202304191451,google / organic,Moscow,2,0,0,0
1,202304191451,yandex / cpc,Moscow,1,0,0,0
1,202304191452,google / organic,Moscow,0,0,0,0
1,202304191453,(direct) / (none),Almaty,0,0,0,0
1,202304191453,(direct) / (none),Voskresensk,0,0,0,0
1,202304191454,(direct) / (none),Almaty,0,0,0,0
1,202304191454,promo_widget / leadplan,Moscow,0,0,0,0
1,202304191455,google / organic,Bursa,1,0,0,0
1,202304191456,google / organic,Bursa,0,0,0,0
1,202304191456,google / organic,Krasnodar,1,0,0,0
1,202304191457,promo_widget / leadplan,Moscow,0,0,0,0
1,202304191458,promo_widget / leadplan,Moscow,0,0,0,0
1,202304191501,google / organic,Krasnodar,1,0,0,0
1,202304191502,google / organic,Krasnodar,0,0,0,0
1,202304191502,google / organic,Noginsk,0,0,0,0
1,202304191502,google / organic,Saint Petersburg,1,0,0,0
1,202304191503,google / organic,Moscow,1,0,0,0
1,202304191503,google / organic,Saint Petersburg,0,0,0,0
1,202304191504,google / organic,Moscow,0,0,0,0
1,202304191504,google / organic,Saint Petersburg,0,0,0,0
1,202304191505,newsletter / email,Dublin,1,0,0,0
1,202304191505,yandex / cpc,(not set),1,0,0,0
1,202304191506,google / organic,Krasnodar,0,0,0,0
1,202304191506,yandex / cpc,(not set),0,0,0,0
1,202304191507,newsletter / email,Istanbul,1,0,0,0
1,202304191508,google / organic,(not set),1,0,0,0
1,202304191508,google / organic,Saint Petersburg,1,0,0,0
1,202304191508,yandex / cpc,(not set),0,0,0,0
1,202304191509,google / organic,Saint Petersburg,0,0,0,0
1,202304191509,yandex.ru / referral,Moscow,1,0,0,0
1,202304191510,(direct) / (none),Moscow,1,0,0,0
1,202304191510,google / organic,Saint Petersburg,0,0,0,0
1,202304191511,(direct) / (none),Moscow,0,0,0,0
1,202304191512,yandex.ru / referral,Moscow,0,0,0,0
1,202304191513,(direct) / (none),Moscow,0,0,0,0
1,202304191513,google / organic,Jerusalem,1,0,0,0
1,202304191514,admitad / cpa,Sudak,1,0,0,0
1,202304191514,google / organic,Jerusalem,0,0,0,0
1,202304191516,admitad / cpa,Sudak,0,0,0,0
1,202304191516,google / organic,Jerusalem,0,0,0,0
1,202304191517,(direct) / (none),Podgorica,1,0,0,0
1,202304191517,google / organic,Saint Petersburg,0,0,0,0
1,202304191518,admitad / cpa,Sudak,0,0,0,0
1,202304191518,google / organic,Saint Petersburg,0,0,0,0
1,202304191519,admitad / cpa,Sudak,0,0,0,0
1,202304191519,google / organic,Saint Petersburg,0,0,0,0
1,202304191520,(direct) / (none),Orenburg,1,0,0,0
1,202304191520,admitad / cpa,Sudak,0,0,0,0
1,202304191520,google / organic,Saint Petersburg,0,0,0,0
1,202304191524,admitad / cpa,Sudak,0,0,0,0
1,202304191526,google / organic,Moscow,1,0,0,0
1,202304191528,google / organic,Moscow,0,0,0,0
1,202304191529,(direct) / (none),Johannesburg,1,0,0,0
1,202304191530,youtube / influence,Syktyvkar,1,0,0,0
1,202304191531,gdeslon / cpa,Moscow,1,0,0,0
1,202304191531,promo_widget / leadplan,Moscow,1,0,0,0
1,202304191531,youtube / influence,Syktyvkar,0,0,0,0
1,202304191532,gdeslon / cpa,Moscow,0,0,0,0
1,202304191533,youtube / influence,Syktyvkar,0,0,0,0
1,202304191534,(direct) / (none),Moscow,1,0,0,0
1,202304191534,google / organic,(not set),1,0,0,0
1,202304191534,google / organic,Moscow,1,0,0,0
1,202304191534,youtube / influence,Syktyvkar,0,0,0,0
1,202304191535,google / organic,(not set),0,0,0,0
1,202304191535,google / organic,Moscow,0,0,0,0
1,202304191536,(direct) / (none),Moscow,1,0,0,0
1,202304191536,google / organic,(not set),0,0,1,0
1,202304191538,youtube / influence,Syktyvkar,0,0,1,0
1,202304191541,google / organic,Moscow,1,0,0,0
1,202304191541,promo_letter / email,Moscow,1,0,0,0
1,202304191541,yandex / cpc,Moscow,1,0,0,0
1,202304191542,promo_letter / email,Moscow,0,0,0,0
1,202304191544,newsletter / email,Moscow,1,0,0,0
1,202304191545,google / organic,Moscow,1,0,0,0
1,202304191545,google / organic,Saint Petersburg,1,0,0,0
1,202304191546,away.vk.com / referral,Samarkand,1,0,0,0
1,202304191546,google / cpc,Tbilisi,1,0,0,0
1,202304191546,google / organic,Moscow,0,0,0,0
1,202304191546,google / organic,Yekaterinburg,1,0,0,0
1,202304191548,google / cpc,Tbilisi,0,0,0,0
1,202304191548,yandex.ru / referral,London,1,0,0,0
1,202304191549,google / organic,Yekaterinburg,0,0,0,0
1,202304191550,google / cpc,Tbilisi,0,0,0,0
1,202304191550,promo_letter / email,Moscow,0,0,0,0
1,202304191550,sms / sms,Saint Petersburg,1,0,0,0
1,202304191551,promo_letter / email,Moscow,0,0,0,0
1,202304191551,yandex.ru / referral,London,0,0,0,0
1,202304191552,google / organic,Saint Petersburg,1,0,0,0
1,202304191552,promo_letter / email,Moscow,0,0,0,0
1,202304191552,sms / sms,Kursk,1,0,0,0
1,202304191552,youtube / influence,Tomsk,1,0,0,0
1,202304191553,gdeslon / cpa,Moscow,0,0,0,0
1,202304191553,google / cpc,Tbilisi,0,0,0,0
1,202304191555,youtube / influence,Tomsk,0,0,0,0
1,202304191557,(direct) / (none),Antalya,1,0,0,0
1,202304191558,google / organic,Domodedovo,1,0,0,0
1,202304191602,gdeslon / cpa,Moscow,0,0,0,0
1,202304191603,google / organic,Moscow,1,0,0,0
1,202304191604,google / organic,Moscow,0,0,0,0
1,202304191606,google / organic,Moscow,0,0,0,0
1,202304191607,google / organic,Moscow,0,0,0,0
1,202304191608,advcake / cpa,Vologda,1,0,0,0
1,202304191608,google / cpc,Saarlouis,1,0,0,0
1,202304191608,google / organic,Moscow,1,0,0,0
1,202304191609,google / organic,Moscow,0,0,0,0
1,202304191610,journal.tinkoff.ru / referral,(not set),1,0,0,0
1,202304191610,psy.edu.ru / referral,Saint Petersburg,1,0,0,0
1,202304191611,google / organic,Moscow,0,0,0,0
1,202304191611,journal.tinkoff.ru / referral,(not set),0,0,0,0
1,202304191612,google / organic,Dubai,1,0,0,0
1,202304191612,journal.tinkoff.ru / referral,(not set),0,0,0,0
1,202304191612,newsletter / email,Tolyatti,1,0,0,0
1,202304191615,(direct) / (none),Moscow,1,0,0,0
1,202304191615,promo_widget / leadplan,Moscow,0,0,1,0
1,202304191617,(direct) / (none),Moscow,1,0,0,0
1,202304191618,(direct) / (none),Moscow,0,0,0,0
1,202304191619,(direct) / (none),Moscow,0,0,0,0
1,202304191619,newsletter / email,Moscow,1,0,0,0
1,202304191620,google / organic,Moscow,1,0,0,0
1,202304191620,google / organic,Petrozavodsk,1,0,0,0
1,202304191621,google / organic,Petrozavodsk,0,0,0,0
1,202304191621,journal.tinkoff.ru / referral,(not set),0,0,0,0
1,202304191621,peopletalk-ru.turbopages.org / referral,Moscow,1,0,0,0
1,202304191623,google / organic,Tbilisi,1,0,0,0
1,202304191623,journal.tinkoff.ru / referral,(not set),0,0,1,0
